showtimeId,movieTitle,theaterName,localDate,localTime,totalSeats,availableSeats,ticketPrice
1834,North structure,Harrell-Hebert Cinemas,2026-07-11,16:00:00,80,66,17.66
1835,Yeah middle,"Hendricks, Zuniga and Miller Cinemas",2026-08-19,10:00:00,150,149,21.08
1836,Special drop down,Taylor Ltd Cinemas,2026-09-04,10:00:00,150,146,15.11
1837,Political last,Berger Ltd Cinemas,2026-07-31,10:00:00,80,68,9.35
1838,Mrs threat,"Skinner, Howe and Davis Cinemas",2026-08-02,10:00:00,150,138,15.83
1839,Visit bring behind there,Harris-Wright Cinemas,2026-08-30,13:00:00,300,294,18.34
1840,Price girl,Gray and Sons Cinemas,2026-06-27,16:00:00,120,113,17.52
1841,Month matter policy,Anderson Inc Cinemas,2026-08-11,21:30:00,80,66,19.04
1842,Magazine daughter want food,"Baker, Mason and White Cinemas",2026-07-16,13:00:00,80,72,19.62
1843,Pick glass learn,Henderson LLC Cinemas,2026-07-18,10:00:00,80,77,16.69
1844,Ability stuff successful,"Patel, Palmer and Jones Cinemas",2026-08-10,10:00:00,250,237,15.41
1845,Better government well,Allen-Peterson Cinemas,2026-07-09,13:00:00,250,240,18.72
1846,Attention avoid beyond,Jackson-Mcclure Cinemas,2026-08-27,10:00:00,120,98,11.26
1847,Material everything interest,"Friedman, Wood and Cox Cinemas",2026-08-13,19:00:00,120,107,24.42
1848,Year newspaper,Stafford Ltd Cinemas,2026-06-30,13:00:00,250,245,8.09
1849,Culture part language,Schmidt-Mendoza Cinemas,2026-08-17,21:30:00,300,298,18.59
1850,Again democratic,Wright Group Cinemas,2026-08-20,16:00:00,80,63,15.18
1851,Note support enough,"Carpenter, Morrow and Smith Cinemas",2026-07-27,19:00:00,200,182,19.8
1852,Page over,"Greene, Rogers and Haley Cinemas",2026-08-13,13:00:00,150,134,12.39
1853,Through itself,"Mcdonald, Moore and Richards Cinemas",2026-07-22,21:30:00,120,104,16.01
1854,Market break different,"Marshall, Murray and Miller Cinemas",2026-08-06,19:00:00,80,64,20.98
1855,Member help financial,Nunez LLC Cinemas,2026-07-23,21:30:00,150,137,12.88
1856,Offer evening,"James, Howard and Johnson Cinemas",2026-06-25,19:00:00,250,237,10.64
1857,Call reduce,"May, Malone and Reese Cinemas",2026-07-25,10:00:00,120,110,17.67
1858,Action natural southern,"Duarte, Smith and Caldwell Cinemas",2026-07-22,19:00:00,80,58,19.22
1859,Receive attack,"Bray, Nicholson and Walker Cinemas",2026-08-26,13:00:00,80,65,16.36
1860,Customer then,Buchanan LLC Cinemas,2026-07-12,21:30:00,300,293,14.28
1861,Summer out,"Marquez, Martinez and Bailey Cinemas",2026-07-13,13:00:00,250,215,22.57
1862,Six writer great able,"Barnes, Preston and Schultz Cinemas",2026-08-27,21:30:00,250,237,20.78
1863,Show give,Ramirez Inc Cinemas,2026-07-12,19:00:00,150,143,13.6
1864,Mention poor,Miller and Sons Cinemas,2026-08-23,13:00:00,180,180,21.29
1865,On public answer measure,Martin and Sons Cinemas,2026-07-03,13:00:00,120,99,12.05
1866,Source game,Lyons PLC Cinemas,2026-07-04,19:00:00,120,111,8.34
1867,Trip within production,Adams PLC Cinemas,2026-07-05,13:00:00,80,67,14.22
1868,Politics line keep,"Davis, Wood and Paul Cinemas",2026-08-13,19:00:00,200,185,21.12
1869,Conference,Rodriguez Group Cinemas,2026-08-26,19:00:00,100,92,12.71
1870,Memory,Robinson Group Cinemas,2026-07-23,13:00:00,100,86,20.88
1871,Market loss parent,Rodriguez Group Cinemas,2026-08-27,10:00:00,150,138,14.67
1872,Concern finish important project,"Bennett, Williams and Klein Cinemas",2026-09-03,10:00:00,300,288,20.62
1873,Agency in,Hernandez Inc Cinemas,2026-08-31,10:00:00,150,149,21.29
1874,Between up rich lead,"Miranda, Reese and Johnson Cinemas",2026-07-29,16:00:00,200,194,17.92
1875,Dark lot sister,Garcia-Yu Cinemas,2026-08-17,19:00:00,200,197,8.29
1876,Majority how social address,Meyers-Owens Cinemas,2026-07-24,10:00:00,200,195,24.25
1877,Officer same,Jones-Contreras Cinemas,2026-07-08,19:00:00,250,230,18.77
1878,Central challenge trouble,Newton PLC Cinemas,2026-07-27,19:00:00,250,240,17.8
1879,Word draw card,Reyes Inc Cinemas,2026-07-15,10:00:00,100,89,14.78
1880,Sort late his,"Whitney, Mayo and Clark Cinemas",2026-07-13,13:00:00,300,287,8.1
1881,Sign west,"Salazar, Carlson and Hall Cinemas",2026-08-04,19:00:00,180,162,8.32
1882,Off move knowledge,Clark Inc Cinemas,2026-08-04,13:00:00,180,169,20.93
1883,Argue almost rise,Kennedy PLC Cinemas,2026-08-02,13:00:00,300,297,10.36
1884,Method station study,"Salazar, Miller and Arnold Cinemas",2026-07-19,21:30:00,80,61,23.09
1885,Religious be,Martinez Inc Cinemas,2026-06-23,19:00:00,150,134,24.51
1886,Plant upon,Rodriguez-Miller Cinemas,2026-07-21,10:00:00,200,194,24.95
1887,Entire right,"Scott, Robertson and Mendez Cinemas",2026-07-27,10:00:00,80,54,20.12
1888,Professional threat,Hernandez Inc Cinemas,2026-08-23,16:00:00,150,133,20.11
1889,Situation defense woman message,"Underwood, Bartlett and Russell Cinemas",2026-07-28,10:00:00,200,175,10.42
1890,Station white,Joyce-Benitez Cinemas,2026-06-25,21:30:00,100,82,22.1
1891,Voice themselves most,Harper-Johnson Cinemas,2026-08-14,13:00:00,120,105,18.87
1892,Future,"Patterson, Camacho and White Cinemas",2026-08-13,21:30:00,180,164,10.98
1893,Ahead democratic listen,Kirk Inc Cinemas,2026-07-12,10:00:00,80,73,23.86
1894,Area base,"Cruz, Fowler and Haynes Cinemas",2026-07-12,19:00:00,100,82,13.79
1895,Quality police,"Martin, Cervantes and Stokes Cinemas",2026-08-26,21:30:00,120,109,8.27
1896,Civil bar college,Barrera Group Cinemas,2026-07-14,10:00:00,180,168,19.16
1897,Hair ahead,"Gonzales, Smith and Davis Cinemas",2026-08-09,21:30:00,120,101,11.45
1898,Trouble leave truth,"Velez, Howell and Stevenson Cinemas",2026-07-23,10:00:00,150,138,14.5
1899,Allow tree miss,Welch-Hogan Cinemas,2026-09-06,16:00:00,100,86,15.94
1900,Simply modern,Neal Group Cinemas,2026-07-15,19:00:00,250,243,20.65
1901,Candidate bad,Maldonado-Becker Cinemas,2026-08-14,21:30:00,150,146,15.98
1902,Do name environmental,Blevins-Ballard Cinemas,2026-08-14,13:00:00,180,166,9.61
1903,Staff,Carroll-Snyder Cinemas,2026-07-04,19:00:00,100,91,21.14
1904,Maybe win goal,"Davis, Rodriguez and Andrews Cinemas",2026-07-11,10:00:00,250,234,23.63
1905,Though player involve,Fowler Group Cinemas,2026-08-29,16:00:00,250,250,24.24
1906,Turn through,Reilly-Gibson Cinemas,2026-07-24,13:00:00,120,112,21.99
1907,Book idea,Quinn-Wilson Cinemas,2026-07-13,16:00:00,150,137,14.71
1908,Factor pretty writer,Peterson-Mullins Cinemas,2026-08-05,13:00:00,150,146,18.94
1909,Writer degree book,Clark Ltd Cinemas,2026-09-01,16:00:00,250,239,19.81
1910,Decide,James and Sons Cinemas,2026-07-05,16:00:00,200,187,19.63
1911,Station risk professor,Smith Group Cinemas,2026-08-10,16:00:00,300,283,11.89
1912,Program girl section,Johnson and Sons Cinemas,2026-07-06,21:30:00,300,284,12.37
1913,Fill save,Carney Group Cinemas,2026-06-26,13:00:00,200,194,19.35
1914,Eat alone,"Lopez, Gomez and Garcia Cinemas",2026-08-16,19:00:00,300,296,8.5
1915,Each bed good friend,"Smith, Beard and Taylor Cinemas",2026-08-14,13:00:00,150,126,22.57
1916,Though social,Rowe and Sons Cinemas,2026-07-20,21:30:00,180,171,10.1
1917,Effect rock under prepare,"Cruz, Fowler and Haynes Cinemas",2026-07-06,21:30:00,100,84,9.59
1918,Question through over,"Burns, Barker and Horton Cinemas",2026-09-03,10:00:00,100,89,21.58
1919,End system hold,Taylor-Gallagher Cinemas,2026-07-29,19:00:00,300,295,23.63
1920,Laugh most court,Welch-Hogan Cinemas,2026-07-09,19:00:00,100,88,19.16
1921,Thing,Reed Group Cinemas,2026-08-13,10:00:00,120,107,16.87
1922,Rate wife forget,Mclean Group Cinemas,2026-08-12,16:00:00,80,71,9.92
1923,Small million,"Nguyen, Ellis and Wright Cinemas",2026-07-11,19:00:00,100,91,9.83
1924,Do environmental,Jones-Contreras Cinemas,2026-08-26,10:00:00,300,285,21.19
1925,Recent fire,"Walker, Turner and Brown Cinemas",2026-08-25,21:30:00,180,164,19.03
1926,Stop though page,Grant-Diaz Cinemas,2026-08-11,10:00:00,200,186,11.8
1927,Thing amount,"Schaefer, Barry and Espinoza Cinemas",2026-08-11,21:30:00,100,76,24.94
1928,Able possible field,Davis Group Cinemas,2026-08-02,10:00:00,150,145,17.52
1929,There magazine politics,Myers and Sons Cinemas,2026-08-23,16:00:00,80,64,9.57
1930,Operation work,Johnson-Powers Cinemas,2026-08-05,21:30:00,100,95,23.29
1931,Different civil choose,Kennedy PLC Cinemas,2026-08-04,19:00:00,200,200,16.31
1932,Arm sometimes table,"Castro, Garcia and Daniels Cinemas",2026-06-30,16:00:00,100,84,16.88
1933,Receive rate,"Rich, Brown and Bruce Cinemas",2026-08-13,19:00:00,120,117,15.14
1934,Story threat visit worry,Walker PLC Cinemas,2026-07-18,10:00:00,300,292,16.72
1935,Box western vote,"White, Burch and Reynolds Cinemas",2026-07-20,21:30:00,300,298,10.77
1936,Blood method practice,"Diaz, Hill and Becker Cinemas",2026-07-18,19:00:00,100,100,19.23
1937,Whole evening large,Gallagher-Diaz Cinemas,2026-08-10,13:00:00,80,64,17.27
1938,Consider product science,Clark Group Cinemas,2026-06-30,21:30:00,80,62,18.44
1939,True care,"Murphy, Lee and Garcia Cinemas",2026-07-03,19:00:00,300,276,9.44
1940,Continue offer anyone,"Marshall, Murray and Miller Cinemas",2026-07-09,21:30:00,200,178,21.18
1941,Security military,Smith LLC Cinemas,2026-07-29,19:00:00,150,142,16.41
1942,Party,"Nguyen, Ellis and Wright Cinemas",2026-06-24,13:00:00,80,71,8.14
1943,Community individual box,"Hernandez, Cuevas and Webb Cinemas",2026-07-16,10:00:00,180,175,9.33
1944,Size meet region,"Payne, Escobar and Barrett Cinemas",2026-07-06,16:00:00,250,242,19.85
1945,Grow fear our sort,Knox and Sons Cinemas,2026-08-15,10:00:00,200,186,21.27
1946,Center cell budget,"Moore, Alexander and Reed Cinemas",2026-07-02,21:30:00,150,137,11.51
1947,Author something,Peterson PLC Cinemas,2026-09-02,21:30:00,100,85,8.15
1948,Next like,Page-Jacobs Cinemas,2026-08-11,10:00:00,300,292,20.26
1949,Degree moment recently,Brown and Sons Cinemas,2026-07-04,16:00:00,100,86,18.83
1950,Test word attack,"Porter, Patel and Jackson Cinemas",2026-07-22,19:00:00,100,90,17.73
1951,New including product,"Yang, Willis and Walker Cinemas",2026-08-23,13:00:00,180,170,18.27
1952,Force sing,Meyers-Owens Cinemas,2026-09-01,21:30:00,120,108,23.04
1953,Would forward,Hunter-Estrada Cinemas,2026-06-27,16:00:00,80,76,15.46
1954,Service,"Hammond, Douglas and Johnson Cinemas",2026-07-02,16:00:00,80,67,10.93
1955,Occur give short,Thomas Group Cinemas,2026-07-25,19:00:00,100,94,21.78
1956,Decade there,"Evans, David and Hendrix Cinemas",2026-07-29,21:30:00,150,143,20.99
1957,Care debate would,Warren Ltd Cinemas,2026-08-22,13:00:00,100,93,14.15
1958,About I,Sullivan PLC Cinemas,2026-06-24,13:00:00,100,95,18.11
1959,Name two,Patterson-Lawrence Cinemas,2026-08-13,13:00:00,180,177,12.12
1960,Realize,Landry-Hill Cinemas,2026-07-18,16:00:00,300,287,15.72
1961,Direction material,"Jordan, Swanson and Franklin Cinemas",2026-08-09,21:30:00,250,235,20.0
1962,Situation through growth,Mcdonald-Taylor Cinemas,2026-09-05,10:00:00,120,110,8.44
1963,Executive business,Chang Ltd Cinemas,2026-09-06,13:00:00,300,292,24.9
1964,Participant better world,"Mooney, Conley and Fox Cinemas",2026-07-06,10:00:00,120,108,17.58
1965,Food middle,Nunez LLC Cinemas,2026-07-18,21:30:00,300,281,9.6
1966,Conference,"Marshall, Murray and Miller Cinemas",2026-08-30,21:30:00,250,233,8.1
1967,Generation box report,Curry-Allen Cinemas,2026-06-27,13:00:00,300,289,8.34
1968,Entire,Delgado Inc Cinemas,2026-09-03,10:00:00,120,119,24.95
1969,Tend drive group,"Meyer, Dawson and Harper Cinemas",2026-07-17,16:00:00,100,86,12.1
1970,Bank if prevent,Russell Inc Cinemas,2026-07-13,19:00:00,250,234,21.98
1971,Benefit sister,"Freeman, Hall and Allison Cinemas",2026-08-22,16:00:00,120,101,9.54
1972,Hospital cut person cultural,"Kennedy, Mueller and Aguirre Cinemas",2026-08-22,10:00:00,80,70,13.27
1973,With should,Carter-Hendrix Cinemas,2026-06-29,21:30:00,120,109,14.76
1974,Son speech although,Barrera Group Cinemas,2026-08-06,21:30:00,80,72,23.22
1975,General happy move,Smith-Clayton Cinemas,2026-08-08,19:00:00,200,189,23.83
1976,Some them industry,Evans Ltd Cinemas,2026-07-30,16:00:00,100,96,17.51
1977,Certain two,Herrera-Coleman Cinemas,2026-07-25,19:00:00,150,141,13.16
1978,College together size mother,"Burns, Barker and Horton Cinemas",2026-07-13,16:00:00,120,114,23.57
1979,Always beautiful,Hoffman PLC Cinemas,2026-07-07,16:00:00,100,85,20.74
1980,Treat enter like,White-Richards Cinemas,2026-07-01,10:00:00,180,177,20.96
1981,Rich ahead,Hudson-Sparks Cinemas,2026-07-24,16:00:00,300,292,8.63
1982,Skill how fear,"Roberts, Stanton and Smith Cinemas",2026-06-28,16:00:00,150,137,12.17
1983,Goal other,Dunn-Pennington Cinemas,2026-07-16,19:00:00,100,93,11.98
1984,Discover adult no,Williams Ltd Cinemas,2026-07-04,13:00:00,80,74,14.84
1985,Bank,Thomas-Stevens Cinemas,2026-06-30,10:00:00,150,138,22.84
1986,Involve media right,"Case, Adams and Olson Cinemas",2026-07-23,16:00:00,200,195,22.91
1987,Relationship attention plant,"Vaughan, Gibson and Dawson Cinemas",2026-07-28,10:00:00,180,167,16.24
1988,Factor current political member,"Patterson, Camacho and White Cinemas",2026-08-12,10:00:00,100,88,16.99
1989,Much minute,"Gonzales, Short and Weaver Cinemas",2026-09-04,16:00:00,120,109,24.14
1990,Field later good security,Bond-Cummings Cinemas,2026-07-19,19:00:00,150,140,20.3
1991,Employee forward,Harper-Johnson Cinemas,2026-08-01,13:00:00,80,51,9.62
1992,Read difficult,Knight Group Cinemas,2026-08-31,10:00:00,120,105,14.19
1993,Quite record tell,"Herrera, Jensen and Ramirez Cinemas",2026-07-31,19:00:00,80,75,12.1
1994,Particular,Hall-Barber Cinemas,2026-07-31,21:30:00,300,288,12.65
1995,Appear degree far,Smith LLC Cinemas,2026-08-18,21:30:00,300,293,16.97
1996,Important hear power,Gonzalez-Wilson Cinemas,2026-06-27,21:30:00,300,287,17.45
1997,Probably factor,Smith Ltd Cinemas,2026-08-08,19:00:00,200,200,9.0
1998,None as,"Aguilar, Buckley and Ramirez Cinemas",2026-08-09,16:00:00,150,139,20.37
1999,Class if,Reyes Inc Cinemas,2026-07-09,21:30:00,100,77,13.97
2000,Owner peace name,"Thomas, Harper and Williams Cinemas",2026-07-13,19:00:00,180,178,16.16
